date,item_id,movement_type,qty,doc_ref
2025-07-01,MRO-0011,ISSUE,-1,WO-39575
2025-07-04,MRO-0011,ISSUE,-1,WO-95359
2025-07-12,MRO-0011,ISSUE,-1,WO-36183
2025-07-12,MRO-0011,ISSUE,-2,WO-18426
2025-07-17,MRO-0011,ISSUE,-1,WO-64860
2025-07-20,MRO-0011,ISSUE,-1,WO-91112
2025-07-20,MRO-0011,ISSUE,-2,WO-55915
2025-07-21,MRO-0011,ISSUE,-1,WO-80145
2025-07-28,MRO-0011,ISSUE,-1,WO-27687
2025-08-04,MRO-0011,ISSUE,-1,WO-57734
2025-08-05,MRO-0011,ISSUE,-1,WO-49241
2025-08-06,MRO-0011,ISSUE,-1,WO-78145
2025-08-08,MRO-0011,ISSUE,-1,WO-20368
2025-08-10,MRO-0011,ISSUE,-5,WO-40806
2025-08-20,MRO-0011,ISSUE,-1,WO-30383
2025-08-24,MRO-0011,ISSUE,-3,WO-38582
2025-08-24,MRO-0011,ISSUE,-1,WO-94318
2025-09-11,MRO-0011,ISSUE,-1,WO-82196
2025-09-16,MRO-0011,ISSUE,-2,WO-70196
2025-09-17,MRO-0011,RECEIPT,5,PO-15291
2025-09-22,MRO-0011,ISSUE,-3,WO-13006
2025-10-03,MRO-0011,ISSUE,-2,WO-40131
2025-10-04,MRO-0011,ISSUE,-1,WO-81975
2025-10-17,MRO-0011,ISSUE,-1,WO-58642
2025-10-26,MRO-0011,ISSUE,-1,WO-11515
2025-10-26,MRO-0011,ISSUE,-1,WO-63569
2025-11-03,MRO-0011,ISSUE,-1,WO-95805
2025-11-15,MRO-0011,ISSUE,-1,WO-88957
2025-11-17,MRO-0011,ISSUE,-3,WO-81468
2025-11-17,MRO-0011,ISSUE,-2,WO-65211
2025-11-18,MRO-0011,ISSUE,-1,WO-29563
2025-11-20,MRO-0011,ISSUE,-1,WO-75435
2025-11-21,MRO-0011,ISSUE,-2,WO-34585
2025-11-22,MRO-0011,ISSUE,-1,WO-86109
2025-11-23,MRO-0011,ISSUE,-1,WO-92960
2025-11-26,MRO-0011,ISSUE,-5,WO-78033
2025-01-01,MRO-0012,OPENING,3,OPEN
2025-01-06,MRO-0012,ISSUE,-2,WO-72744
2025-02-11,MRO-0012,ISSUE,-2,WO-87335
2025-02-12,MRO-0012,ISSUE,-5,WO-61669
2025-02-18,MRO-0012,ISSUE,-2,WO-49226
2025-02-18,MRO-0012,ISSUE,-3,WO-19724
2025-02-23,MRO-0012,ISSUE,-1,WO-61641
2025-02-26,MRO-0012,ISSUE,-1,WO-99738
2025-03-01,MRO-0012,ISSUE,-2,WO-45900
2025-03-04,MRO-0012,ISSUE,-1,WO-22706
2025-03-15,MRO-0012,ISSUE,-1,WO-22773
2025-03-22,MRO-0012,ISSUE,-2,WO-96910
2025-03-27,MRO-0012,ISSUE,-1,WO-78000
2025-03-28,MRO-0012,RECEIPT,5,PO-42893
2025-04-07,MRO-0012,ISSUE,-2,WO-51457
2025-04-11,MRO-0012,ISSUE,-1,WO-48993
2025-04-14,MRO-0012,ISSUE,-1,WO-25182
2025-04-18,MRO-0012,ISSUE,-1,WO-67545
2025-04-19,MRO-0012,ISSUE,-1,WO-54761
2025-04-21,MRO-0012,ISSUE,-1,WO-86803
2025-04-21,MRO-0012,ISSUE,-3,WO-28986
2025-04-23,MRO-0012,ISSUE,-2,WO-29257
2025-04-30,MRO-0012,ISSUE,-1,WO-97080
2025-05-17,MRO-0012,ISSUE,-1,WO-31907
2025-05-24,MRO-0012,RECEIPT,8,PO-49293
2025-05-25,MRO-0012,RECEIPT,5,PO-12120
2025-05-28,MRO-0012,ISSUE,-1,WO-59515
2025-06-01,MRO-0012,ISSUE,-1,WO-71418
2025-06-03,MRO-0012,ISSUE,-2,WO-62125
2025-06-09,MRO-0012,ISSUE,-2,WO-42168
2025-06-12,MRO-0012,ISSUE,-3,WO-25991
2025-06-23,MRO-0012,ISSUE,-1,WO-34851
2025-07-28,MRO-0012,ISSUE,-1,WO-35595
2025-08-21,MRO-0012,ISSUE,-1,WO-27886
2025-08-27,MRO-0012,ISSUE,-1,WO-20619
2025-09-04,MRO-0012,ISSUE,-1,WO-44280
2025-09-04,MRO-0012,ISSUE,-3,WO-67723
2025-09-06,MRO-0012,ISSUE,-3,WO-98474
2025-09-07,MRO-0012,ISSUE,-1,WO-88626
2025-09-12,MRO-0012,RECEIPT,10,PO-99122
2025-09-17,MRO-0012,ISSUE,-1,WO-65728
2025-09-26,MRO-0012,ISSUE,-1,WO-22828
2025-10-17,MRO-0012,RECEIPT,8,PO-37379
2025-10-19,MRO-0012,ISSUE,-2,WO-69467
2025-11-05,MRO-0012,ISSUE,-1,WO-87752
2025-11-06,MRO-0012,RECEIPT,8,PO-28471
2025-11-10,MRO-0012,ISSUE,-1,WO-70191
2025-11-16,MRO-0012,RECEIPT,8,PO-24300
2025-11-20,MRO-0012,ISSUE,-1,WO-61940
2025-11-29,MRO-0012,ISSUE,-1,WO-57469
2025-01-01,MRO-0013,OPENING,3,OPEN
2025-01-05,MRO-0013,ISSUE,-1,WO-83071
2025-01-06,MRO-0013,ISSUE,-3,WO-59695
2025-01-08,MRO-0013,ISSUE,-1,WO-41343
2025-01-13,MRO-0013,ISSUE,-1,WO-40426
2025-01-13,MRO-0013,ISSUE,-1,WO-58019
2025-01-15,MRO-0013,ISSUE,-2,WO-54564
2025-01-20,MRO-0013,ISSUE,-1,WO-85285
2025-01-25,MRO-0013,ISSUE,-1,WO-44810
2025-01-29,MRO-0013,ISSUE,-1,WO-10100
2025-02-07,MRO-0013,ISSUE,-1,WO-45346
2025-02-07,MRO-0013,ISSUE,-2,WO-81604
2025-02-10,MRO-0013,ISSUE,-2,WO-62034
2025-02-13,MRO-0013,ISSUE,-1,WO-51243
2025-02-17,MRO-0013,ISSUE,-1,WO-60494
2025-02-21,MRO-0013,ISSUE,-3,WO-61336
2025-02-22,MRO-0013,ISSUE,-2,WO-85825
2025-02-22,MRO-0013,ISSUE,-3,WO-28380
2025-02-25,MRO-0013,ISSUE,-2,WO-10112
2025-02-26,MRO-0013,ISSUE,-1,WO-85773
2025-03-05,MRO-0013,RECEIPT,8,PO-11682
2025-03-08,MRO-0013,ISSUE,-2,WO-45991
2025-03-08,MRO-0013,ISSUE,-1,WO-66486
2025-03-11,MRO-0013,ISSUE,-1,WO-56482
2025-03-14,MRO-0013,ISSUE,-1,WO-90367
2025-03-19,MRO-0013,ISSUE,-2,WO-77347
2025-03-22,MRO-0013,ISSUE,-1,WO-84698
2025-03-23,MRO-0013,ISSUE,-1,WO-12562
2025-03-28,MRO-0013,ISSUE,-1,WO-12627
2025-04-06,MRO-0013,ISSUE,-1,WO-74975
2025-04-14,MRO-0013,ISSUE,-1,WO-39793
2025-04-17,MRO-0013,ISSUE,-1,WO-66275
2025-04-17,MRO-0013,ISSUE,-1,WO-99096
2025-04-26,MRO-0013,ISSUE,-1,WO-85552
2025-04-28,MRO-0013,ISSUE,-1,WO-18298
2025-04-28,MRO-0013,RECEIPT,5,PO-18974
2025-04-30,MRO-0013,ISSUE,-1,WO-69340
2025-05-06,MRO-0013,ISSUE,-1,WO-16506
2025-05-07,MRO-0013,ISSUE,-1,WO-32099
2025-05-09,MRO-0013,ISSUE,-2,WO-91706
2025-06-05,MRO-0013,ISSUE,-1,WO-67334
2025-06-06,MRO-0013,ISSUE,-1,WO-59660
2025-06-11,MRO-0013,ISSUE,-1,WO-10068
2025-06-14,MRO-0013,ISSUE,-2,WO-35535
2025-06-16,MRO-0013,ISSUE,-1,WO-99450
2025-06-17,MRO-0013,ISSUE,-2,WO-33389
2025-06-18,MRO-0013,ISSUE,-2,WO-74865
2025-06-21,MRO-0013,ISSUE,-1,WO-61137
2025-06-24,MRO-0013,ISSUE,-1,WO-32311
2025-06-25,MRO-0013,ISSUE,-1,WO-83373
2025-06-27,MRO-0013,ISSUE,-3,WO-89706
2025-07-03,MRO-0013,ISSUE,-1,WO-75600
2025-07-04,MRO-0013,ISSUE,-1,WO-19270
2025-07-08,MRO-0013,RECEIPT,8,PO-98765
2025-07-09,MRO-0013,ISSUE,-1,WO-44924
2025-07-13,MRO-0013,ISSUE,-2,WO-27945
2025-07-16,MRO-0013,ISSUE,-1,WO-44559
2025-07-25,MRO-0013,ISSUE,-1,WO-85217
2025-07-25,MRO-0013,RECEIPT,13,PO-93808
2025-07-28,MRO-0013,ISSUE,-3,WO-38134
2025-07-29,MRO-0013,ISSUE,-1,WO-97483
2025-08-01,MRO-0013,ISSUE,-1,WO-80563
2025-08-04,MRO-0013,ISSUE,-5,WO-68911
2025-08-08,MRO-0013,ISSUE,-3,WO-78792
2025-08-09,MRO-0013,RECEIPT,13,PO-48667
2025-08-12,MRO-0013,ISSUE,-1,WO-96555
2025-08-16,MRO-0013,ISSUE,-1,WO-83193
2025-08-19,MRO-0013,ISSUE,-1,WO-69620
2025-08-20,MRO-0013,ISSUE,-1,WO-68529
2025-08-29,MRO-0013,ISSUE,-2,WO-82183
2025-09-03,MRO-0013,ISSUE,-1,WO-42474
2025-09-05,MRO-0013,ISSUE,-5,WO-30928
2025-09-21,MRO-0013,ISSUE,-2,WO-88452
2025-09-27,MRO-0013,ISSUE,-5,WO-69191
2025-09-29,MRO-0013,ISSUE,-1,WO-52021
2025-10-08,MRO-0013,ISSUE,-2,WO-99185
2025-10-11,MRO-0013,ISSUE,-2,WO-18110
2025-10-11,MRO-0013,ISSUE,-1,WO-21147
2025-10-12,MRO-0013,ISSUE,-1,WO-41154
2025-10-13,MRO-0013,ISSUE,-3,WO-82156
2025-10-14,MRO-0013,ISSUE,-3,WO-43006
2025-10-23,MRO-0013,ISSUE,-2,WO-87569
2025-10-24,MRO-0013,ISSUE,-1,WO-23295
2025-10-27,MRO-0013,ISSUE,-1,WO-75996
2025-10-29,MRO-0013,ISSUE,-1,WO-86307
2025-11-04,MRO-0013,ISSUE,-2,WO-19873
2025-11-10,MRO-0013,ISSUE,-2,WO-87926
2025-11-12,MRO-0013,RECEIPT,8,PO-86648
2025-11-13,MRO-0013,RECEIPT,10,PO-77258
2025-11-16,MRO-0013,ISSUE,-2,WO-64761
2025-11-25,MRO-0013,ISSUE,-1,WO-78342
2025-11-25,MRO-0013,ISSUE,-1,WO-26639
2025-01-01,MRO-0014,ISSUE,-2,WO-42083
2025-01-01,MRO-0014,OPENING,2,OPEN
2025-01-07,MRO-0014,ISSUE,-1,WO-27102
2025-01-12,MRO-0014,ISSUE,-2,WO-41913
2025-01-17,MRO-0014,ISSUE,-1,WO-13157
2025-01-18,MRO-0014,ISSUE,-2,WO-97788
2025-02-06,MRO-0014,ISSUE,-2,WO-44314
2025-02-07,MRO-0014,RECEIPT,21,PO-47218
2025-02-08,MRO-0014,ISSUE,-2,WO-50701
2025-02-08,MRO-0014,ISSUE,-1,WO-67088
2025-02-20,MRO-0014,ISSUE,-1,WO-43079
2025-02-23,MRO-0014,ISSUE,-1,WO-62832
2025-02-28,MRO-0014,RECEIPT,5,PO-97559
2025-03-01,MRO-0014,ISSUE,-1,WO-46857
2025-03-02,MRO-0014,ISSUE,-3,WO-84695
2025-03-18,MRO-0014,ISSUE,-1,WO-92631
2025-03-20,MRO-0014,ISSUE,-1,WO-70549
2025-03-28,MRO-0014,ISSUE,-2,WO-96658
2025-03-30,MRO-0014,ISSUE,-5,WO-88961
2025-04-02,MRO-0014,ISSUE,-1,WO-45639
2025-04-06,MRO-0014,ISSUE,-5,WO-47593
2025-04-07,MRO-0014,RECEIPT,5,PO-57135
2025-04-08,MRO-0014,ISSUE,-2,WO-30663
2025-04-09,MRO-0014,ISSUE,-1,WO-85071
2025-04-19,MRO-0014,ISSUE,-2,WO-99241
2025-04-21,MRO-0014,ISSUE,-1,WO-90270
2025-04-27,MRO-0014,ISSUE,-1,WO-50841
2025-05-01,MRO-0014,ISSUE,-1,WO-81854
2025-05-02,MRO-0014,ISSUE,-2,WO-96227
2025-05-09,MRO-0014,ISSUE,-2,WO-74049
2025-05-11,MRO-0014,ISSUE,-1,WO-29973
2025-05-14,MRO-0014,ISSUE,-1,WO-61727
2025-05-26,MRO-0014,ISSUE,-1,WO-20855
2025-06-07,MRO-0014,ISSUE,-1,WO-15834
2025-06-10,MRO-0014,ISSUE,-1,WO-23283
2025-06-11,MRO-0014,ISSUE,-3,WO-87092
2025-06-19,MRO-0014,RECEIPT,21,PO-67755
2025-06-23,MRO-0014,ISSUE,-1,WO-42103
2025-07-10,MRO-0014,ISSUE,-2,WO-20443
2025-07-16,MRO-0014,ISSUE,-2,WO-29257
2025-07-24,MRO-0014,ISSUE,-1,WO-70080
2025-07-29,MRO-0014,ISSUE,-1,WO-21546
2025-07-29,MRO-0014,ISSUE,-1,WO-74166
2025-08-05,MRO-0014,ISSUE,-2,WO-97978
2025-08-05,MRO-0014,ISSUE,-1,WO-80206
2025-08-06,MRO-0014,ISSUE,-1,WO-60629
2025-08-06,MRO-0014,ISSUE,-1,WO-97796
2025-08-07,MRO-0014,ISSUE,-1,WO-60771
2025-08-09,MRO-0014,ISSUE,-1,WO-11062
2025-08-13,MRO-0014,ISSUE,-1,WO-43618
2025-08-17,MRO-0014,ISSUE,-2,WO-40149
2025-08-17,MRO-0014,ISSUE,-1,WO-50686
2025-08-23,MRO-0014,ISSUE,-2,WO-87506
2025-08-26,MRO-0014,ISSUE,-1,WO-24140
2025-09-02,MRO-0014,ISSUE,-1,WO-83213
2025-09-02,MRO-0014,ISSUE,-1,WO-78770
2025-09-14,MRO-0014,ISSUE,-2,WO-94023
2025-09-14,MRO-0014,ISSUE,-1,WO-59596
2025-09-18,MRO-0014,ISSUE,-1,WO-13715
2025-09-25,MRO-0014,RECEIPT,10,PO-29523
2025-09-28,MRO-0014,RECEIPT,8,PO-67253
2025-10-03,MRO-0014,ISSUE,-1,WO-22858
2025-10-07,MRO-0014,ISSUE,-2,WO-61260
2025-10-13,MRO-0014,RECEIPT,21,PO-19808
2025-10-19,MRO-0014,ISSUE,-2,WO-47231
2025-10-26,MRO-0014,ISSUE,-3,WO-73371
2025-11-04,MRO-0014,ISSUE,-2,WO-28561
2025-11-16,MRO-0014,ISSUE,-1,WO-99934
2025-11-21,MRO-0014,ISSUE,-1,WO-39285
2025-11-29,MRO-0014,ISSUE,-3,WO-75110
2025-01-01,MRO-0015,OPENING,2,OPEN
2025-01-02,MRO-0015,ISSUE,-2,WO-12075
2025-01-16,MRO-0015,ISSUE,-2,WO-45353
2025-01-17,MRO-0015,RECEIPT,21,PO-89262
2025-01-21,MRO-0015,ISSUE,-1,WO-71993
2025-01-24,MRO-0015,ISSUE,-1,WO-33573
2025-02-03,MRO-0015,ISSUE,-1,WO-43604
2025-02-09,MRO-0015,ISSUE,-1,WO-56788
2025-02-17,MRO-0015,RECEIPT,5,PO-22928
2025-02-23,MRO-0015,ISSUE,-1,WO-85653
2025-02-24,MRO-0015,ISSUE,-2,WO-37233
2025-02-26,MRO-0015,RECEIPT,10,PO-56994
2025-03-14,MRO-0015,ISSUE,-2,WO-10104
2025-03-20,MRO-0015,ISSUE,-1,WO-13977
2025-03-23,MRO-0015,ISSUE,-3,WO-55415
2025-03-25,MRO-0015,ISSUE,-1,WO-58629
2025-04-02,MRO-0015,ISSUE,-2,WO-38976
2025-04-08,MRO-0015,ISSUE,-1,WO-71204
2025-04-11,MRO-0015,ISSUE,-1,WO-38212
2025-05-01,MRO-0015,ISSUE,-2,WO-68290
2025-05-01,MRO-0015,ISSUE,-1,WO-73263
2025-05-02,MRO-0015,ISSUE,-2,WO-47050
2025-05-10,MRO-0015,RECEIPT,10,PO-83179
2025-05-23,MRO-0015,ISSUE,-1,WO-32973
2025-06-09,MRO-0015,ISSUE,-1,WO-88252
2025-06-13,MRO-0015,ISSUE,-1,WO-32335
2025-06-14,MRO-0015,ISSUE,-1,WO-41856
2025-06-18,MRO-0015,ISSUE,-1,WO-56350
2025-06-24,MRO-0015,ISSUE,-1,WO-33338
2025-06-27,MRO-0015,ISSUE,-3,WO-80365
2025-06-30,MRO-0015,ISSUE,-1,WO-36892
2025-07-05,MRO-0015,ISSUE,-3,WO-47103
2025-07-07,MRO-0015,ISSUE,-1,WO-64807
2025-07-23,MRO-0015,ISSUE,-3,WO-26239
2025-08-01,MRO-0015,ISSUE,-2,WO-91097
2025-08-04,MRO-0015,ISSUE,-1,WO-14253
2025-08-07,MRO-0015,ISSUE,-5,WO-15154
2025-08-20,MRO-0015,ISSUE,-1,WO-52530
2025-08-29,MRO-0015,ISSUE,-3,WO-66468
2025-08-30,MRO-0015,ISSUE,-2,WO-74563
2025-09-07,MRO-0015,ISSUE,-2,WO-75166
2025-09-10,MRO-0015,ISSUE,-1,WO-67038
2025-09-12,MRO-0015,ISSUE,-2,WO-47002
2025-09-13,MRO-0015,ISSUE,-1,WO-33363
2025-09-13,MRO-0015,ISSUE,-1,WO-37939
2025-09-14,MRO-0015,ISSUE,-5,WO-58441
2025-10-06,MRO-0015,ISSUE,-1,WO-50598
2025-10-07,MRO-0015,RECEIPT,13,PO-51017
2025-10-10,MRO-0015,ISSUE,-1,WO-26305
2025-10-12,MRO-0015,ISSUE,-1,WO-68499
2025-10-13,MRO-0015,ISSUE,-1,WO-20950
2025-10-15,MRO-0015,RECEIPT,13,PO-34150
2025-10-21,MRO-0015,ISSUE,-3,WO-25812
2025-10-25,MRO-0015,ISSUE,-1,WO-32094
2025-10-30,MRO-0015,ISSUE,-1,WO-24052
2025-11-04,MRO-0015,ISSUE,-1,WO-45354
2025-11-04,MRO-0015,RECEIPT,10,PO-69192
2025-11-25,MRO-0015,ISSUE,-2,WO-89114
2025-01-01,MRO-0016,OPENING,5,OPEN
2025-01-10,MRO-0016,ISSUE,-3,WO-74704
2025-01-15,MRO-0016,ISSUE,-1,WO-81336
2025-01-22,MRO-0016,ISSUE,-3,WO-93600
2025-01-30,MRO-0016,ISSUE,-2,WO-80792
2025-02-21,MRO-0016,RECEIPT,5,PO-74618
2025-02-23,MRO-0016,ISSUE,-1,WO-95674
2025-03-11,MRO-0016,ISSUE,-3,WO-41512
2025-03-19,MRO-0016,ISSUE,-1,WO-18274
2025-03-20,MRO-0016,ISSUE,-1,WO-52841
2025-03-28,MRO-0016,ISSUE,-1,WO-24675
2025-04-13,MRO-0016,ISSUE,-1,WO-62034
2025-04-27,MRO-0016,ISSUE,-1,WO-99367
2025-05-06,MRO-0016,ISSUE,-1,WO-89604
2025-05-07,MRO-0016,RECEIPT,5,PO-11747
2025-05-08,MRO-0016,ISSUE,-2,WO-48952
2025-05-09,MRO-0016,ISSUE,-1,WO-20565
2025-05-31,MRO-0016,ISSUE,-5,WO-62526
2025-06-01,MRO-0016,ISSUE,-1,WO-93088
2025-06-03,MRO-0016,ISSUE,-1,WO-82922
2025-06-06,MRO-0016,ISSUE,-2,WO-33922
2025-06-08,MRO-0016,RECEIPT,8,PO-79132
2025-07-11,MRO-0016,RECEIPT,5,PO-86528
2025-07-13,MRO-0016,RECEIPT,10,PO-13251
2025-07-16,MRO-0016,ISSUE,-1,WO-58924
2025-07-17,MRO-0016,RECEIPT,5,PO-61768
2025-08-01,MRO-0016,ISSUE,-1,WO-51750
2025-08-02,MRO-0016,ISSUE,-1,WO-32811
2025-08-05,MRO-0016,ISSUE,-2,WO-76986
2025-08-19,MRO-0016,ISSUE,-1,WO-58262
2025-08-27,MRO-0016,ISSUE,-1,WO-78362
2025-09-07,MRO-0016,ISSUE,-1,WO-93932
2025-09-24,MRO-0016,ISSUE,-1,WO-58450
2025-09-25,MRO-0016,RECEIPT,8,PO-26184
2025-10-03,MRO-0016,ISSUE,-2,WO-72548
2025-10-26,MRO-0016,ISSUE,-1,WO-46858
2025-10-28,MRO-0016,ISSUE,-3,WO-23432
2025-10-30,MRO-0016,ISSUE,-2,WO-62143
2025-11-11,MRO-0016,ISSUE,-1,WO-38422
2025-11-12,MRO-0016,ISSUE,-2,WO-49069
2025-11-16,MRO-0016,ISSUE,-2,WO-62099
2025-11-17,MRO-0016,ISSUE,-1,WO-43012
2025-11-20,MRO-0016,ISSUE,-1,WO-93967
2025-01-01,MRO-0017,OPENING,2,OPEN
2025-01-09,MRO-0017,ISSUE,-1,WO-98684
2025-03-14,MRO-0017,ISSUE,-1,WO-13156
2025-03-15,MRO-0017,RECEIPT,10,PO-18545
2025-03-27,MRO-0017,ISSUE,-1,WO-62309
2025-04-18,MRO-0017,ISSUE,-2,WO-19386
2025-05-11,MRO-0017,ISSUE,-3,WO-99776
2025-05-23,MRO-0017,ISSUE,-2,WO-51950
2025-05-24,MRO-0017,RECEIPT,13,PO-90235
2025-06-12,MRO-0017,ISSUE,-1,WO-95322
2025-06-20,MRO-0017,RECEIPT,13,PO-30701
2025-07-19,MRO-0017,RECEIPT,13,PO-96940
2025-08-06,MRO-0017,ISSUE,-1,WO-82083
2025-08-29,MRO-0017,ISSUE,-1,WO-46890
2025-08-31,MRO-0017,ISSUE,-1,WO-98982
2025-09-16,MRO-0017,ISSUE,-2,WO-91791
2025-09-17,MRO-0017,ISSUE,-2,WO-89296
2025-09-20,MRO-0017,RECEIPT,5,PO-98394
2025-09-29,MRO-0017,RECEIPT,8,PO-66071
2025-10-10,MRO-0017,RECEIPT,10,PO-63273
2025-10-22,MRO-0017,ISSUE,-1,WO-75717
2025-11-11,MRO-0017,ISSUE,-1,WO-33813
2025-11-16,MRO-0017,ISSUE,-2,WO-73399
2025-11-28,MRO-0017,ISSUE,-1,WO-23523
2025-11-28,MRO-0017,ISSUE,-5,WO-32551
2025-01-01,MRO-0018,OPENING,5,OPEN
2025-01-10,MRO-0018,ISSUE,-1,WO-65296
2025-01-10,MRO-0018,RECEIPT,10,PO-16732
2025-01-16,MRO-0018,RECEIPT,8,PO-51396
2025-01-19,MRO-0018,ISSUE,-2,WO-94516
2025-01-31,MRO-0018,ISSUE,-2,WO-10310
2025-02-09,MRO-0018,ISSUE,-2,WO-75937
2025-02-09,MRO-0018,ISSUE,-3,WO-67288
2025-02-14,MRO-0018,ISSUE,-1,WO-40026
2025-02-16,MRO-0018,ISSUE,-3,WO-11636
2025-02-16,MRO-0018,ISSUE,-2,WO-50664
2025-02-16,MRO-0018,ISSUE,-1,WO-98943
2025-02-18,MRO-0018,ISSUE,-1,WO-39042
2025-02-24,MRO-0018,ISSUE,-1,WO-76264
2025-03-03,MRO-0018,ISSUE,-1,WO-44718
2025-03-10,MRO-0018,ISSUE,-1,WO-94248
2025-03-13,MRO-0018,ISSUE,-2,WO-57166
2025-03-19,MRO-0018,ISSUE,-1,WO-15523
2025-03-20,MRO-0018,ISSUE,-2,WO-70771
2025-04-05,MRO-0018,ISSUE,-1,WO-63341
2025-04-10,MRO-0018,ISSUE,-1,WO-90615
2025-04-10,MRO-0018,ISSUE,-1,WO-84362
2025-04-16,MRO-0018,RECEIPT,5,PO-98475
2025-04-20,MRO-0018,ISSUE,-2,WO-76016
2025-04-21,MRO-0018,ISSUE,-3,WO-70145
2025-04-23,MRO-0018,ISSUE,-2,WO-38630
2025-04-25,MRO-0018,ISSUE,-1,WO-61707
2025-04-25,MRO-0018,ISSUE,-3,WO-58509
2025-04-29,MRO-0018,ISSUE,-5,WO-86482
2025-05-09,MRO-0018,ISSUE,-1,WO-43443
2025-05-10,MRO-0018,ISSUE,-2,WO-65282
2025-05-11,MRO-0018,ISSUE,-3,WO-82865
2025-05-15,MRO-0018,ISSUE,-1,WO-16055
2025-05-15,MRO-0018,RECEIPT,8,PO-79254
2025-05-18,MRO-0018,ISSUE,-1,WO-86888
2025-05-18,MRO-0018,ISSUE,-1,WO-84464
2025-05-21,MRO-0018,ISSUE,-1,WO-55003
2025-05-21,MRO-0018,ISSUE,-1,WO-64929
2025-05-23,MRO-0018,ISSUE,-2,WO-90324
2025-06-02,MRO-0018,ISSUE,-1,WO-22398
2025-06-05,MRO-0018,ISSUE,-1,WO-44584
2025-06-06,MRO-0018,ISSUE,-1,WO-26226
2025-06-10,MRO-0018,ISSUE,-1,WO-17348
2025-06-10,MRO-0018,ISSUE,-1,WO-82779
2025-06-15,MRO-0018,ISSUE,-1,WO-23853
2025-06-15,MRO-0018,ISSUE,-5,WO-82766
2025-06-18,MRO-0018,ISSUE,-1,WO-92429
2025-06-22,MRO-0018,ISSUE,-1,WO-31845
2025-06-27,MRO-0018,ISSUE,-1,WO-80042
2025-06-28,MRO-0018,ISSUE,-1,WO-49244
2025-07-03,MRO-0018,RECEIPT,13,PO-31096
2025-07-26,MRO-0018,ISSUE,-1,WO-49237
2025-07-29,MRO-0018,ISSUE,-5,WO-85939
2025-07-31,MRO-0018,ISSUE,-2,WO-22836
2025-08-01,MRO-0018,ISSUE,-2,WO-82598
2025-08-05,MRO-0018,ISSUE,-2,WO-92793
2025-08-08,MRO-0018,ISSUE,-2,WO-33592
2025-08-14,MRO-0018,ISSUE,-2,WO-20653
2025-08-23,MRO-0018,ISSUE,-1,WO-75827
2025-08-24,MRO-0018,ISSUE,-1,WO-12006
2025-08-24,MRO-0018,ISSUE,-1,WO-16091
2025-08-26,MRO-0018,ISSUE,-1,WO-45184
2025-08-30,MRO-0018,ISSUE,-1,WO-26950
2025-08-30,MRO-0018,ISSUE,-1,WO-50547
2025-08-31,MRO-0018,ISSUE,-1,WO-29699
2025-09-01,MRO-0018,ISSUE,-2,WO-12710
2025-09-04,MRO-0018,ISSUE,-2,WO-32754
2025-09-07,MRO-0018,ISSUE,-1,WO-19227
2025-09-07,MRO-0018,ISSUE,-1,WO-88212
2025-09-14,MRO-0018,ISSUE,-1,WO-28551
2025-09-18,MRO-0018,ISSUE,-1,WO-74556
2025-09-29,MRO-0018,ISSUE,-1,WO-68650
2025-10-01,MRO-0018,ISSUE,-1,WO-50160
2025-10-06,MRO-0018,ISSUE,-1,WO-29595
2025-10-10,MRO-0018,ISSUE,-2,WO-97317
2025-10-11,MRO-0018,ISSUE,-2,WO-50996
2025-10-11,MRO-0018,RECEIPT,21,PO-99924
2025-10-13,MRO-0018,ISSUE,-1,WO-68213
2025-10-14,MRO-0018,ISSUE,-2,WO-26000
2025-10-17,MRO-0018,ISSUE,-2,WO-73068
2025-10-26,MRO-0018,ISSUE,-1,WO-40931
2025-11-01,MRO-0018,RECEIPT,13,PO-70400
2025-11-04,MRO-0018,ISSUE,-2,WO-88296
2025-11-22,MRO-0018,ISSUE,-1,WO-80591
2025-11-24,MRO-0018,ISSUE,-1,WO-98672
2025-11-29,MRO-0018,ISSUE,-1,WO-28796
2025-01-01,MRO-0019,OPENING,3,OPEN
2025-01-02,MRO-0019,ISSUE,-1,WO-88332
2025-01-10,MRO-0019,RECEIPT,21,PO-90635
2025-01-11,MRO-0019,ISSUE,-1,WO-64760
2025-01-16,MRO-0019,ISSUE,-2,WO-45795
2025-01-23,MRO-0019,ISSUE,-2,WO-62226
2025-01-28,MRO-0019,RECEIPT,13,PO-79380
2025-02-02,MRO-0019,ISSUE,-2,WO-53730
2025-02-08,MRO-0019,ISSUE,-1,WO-36181
2025-02-09,MRO-0019,ISSUE,-1,WO-39060
2025-02-19,MRO-0019,RECEIPT,8,PO-30926
2025-02-27,MRO-0019,RECEIPT,8,PO-17534
2025-03-03,MRO-0019,ISSUE,-1,WO-67510
2025-03-27,MRO-0019,ISSUE,-3,WO-42070
2025-03-28,MRO-0019,ISSUE,-1,WO-94269
2025-03-30,MRO-0019,ISSUE,-1,WO-64225
2025-04-05,MRO-0019,ISSUE,-1,WO-70133
2025-04-09,MRO-0019,ISSUE,-1,WO-63823
2025-04-15,MRO-0019,ISSUE,-2,WO-59919
2025-04-18,MRO-0019,RECEIPT,21,PO-94224
2025-04-20,MRO-0019,ISSUE,-1,WO-90059
2025-04-26,MRO-0019,RECEIPT,13,PO-25123
